fid,standortbescheinigung_nr,lon,lat,type,hdistance,vdistance,direction,height
2361,120292,6.966943,51.083054,Mobilfunk,7.44,1.59,210.0,37.9
2361,120292,6.966943,51.083054,Mobilfunk,6.69,0.8,210.0,37.9
2361,120292,6.966943,51.083054,Mobilfunk,7.11,1.42,340.0,37.9
2361,120292,6.966943,51.083054,Mobilfunk,7.44,1.59,340.0,37.9
2361,120292,6.966943,51.083054,Mobilfunk,6.69,0.8,340.0,37.9
2361,120292,6.966943,51.083054,Mobilfunk,3.51,0.44,90.0,34.54
2361,120292,6.966943,51.083054,Mobilfunk,3.51,0.44,180.0,34.1
2361,120292,6.966943,51.083054,Mobilfunk,3.51,0.44,290.0,34.1
2361,120292,6.966943,51.083054,Mobilfunk,3.58,0.56,80.0,34.54
2361,120292,6.966943,51.083054,Mobilfunk,3.58,0.56,210.0,34.31
2361,120292,6.966943,51.083054,Mobilfunk,3.58,0.56,350.0,34.15
2361,120292,6.966943,51.083054,Mobilfunk,4.84,1.82,90.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,5.99,2.25,210.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,4.73,1.78,330.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,8.45,2.2,90.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,8.65,2.25,210.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,8.26,2.15,330.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,4.9,0.92,70.0,41.3
2361,120292,6.966943,51.083054,Mobilfunk,4.9,0.76,210.0,41.3
2361,120292,6.966943,51.083054,Mobilfunk,4.9,0.92,340.0,41.3
2361,120292,6.966943,51.083054,Mobilfunk,6.19,1.29,90.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,6.19,1.29,210.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,6.19,1.29,330.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,5.89,1.33,90.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,5.89,1.33,210.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,5.89,1.33,330.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,3.91,0.75,90.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,3.91,0.75,210.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,3.91,0.75,330.0,35.3
2361,120292,6.966943,51.083054,Mobilfunk,5.52,1.18,90.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,5.52,1.18,210.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,5.52,1.18,330.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,5.3,1.29,90.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,5.3,1.29,210.0,30.0
2361,120292,6.966943,51.083054,Mobilfunk,5.3,1.29,330.0,30.0
2475,141776,6.824166,51.080554,Mobilfunk,4.46,1.32,60.0,21.7
2475,141776,6.824166,51.080554,Mobilfunk,4.14,1.15,60.0,20.0
2475,141776,6.824166,51.080554,Mobilfunk,4.92,0.92,60.0,21.7
2475,141776,6.824166,51.080554,Mobilfunk,4.46,1.32,180.0,21.7
2475,141776,6.824166,51.080554,Mobilfunk,4.35,1.21,180.0,20.0
2475,141776,6.824166,51.080554,Mobilfunk,4.92,0.92,180.0,21.7
2475,141776,6.824166,51.080554,Mobilfunk,4.46,1.32,300.0,21.7
2475,141776,6.824166,51.080554,Mobilfunk,4.24,1.18,300.0,20.0
2475,141776,6.824166,51.080554,Mobilfunk,4.92,0.92,300.0,21.7
2475,141776,6.824166,51.080554,Mobilfunk,4.16,0.8,60.0,26.15
2475,141776,6.824166,51.080554,Mobilfunk,4.16,0.8,160.0,26.15
2475,141776,6.824166,51.080554,Mobilfunk,4.16,0.8,300.0,26.15
2475,141776,6.824166,51.080554,Mobilfunk,5.55,0.68,40.0,23.75
2475,141776,6.824166,51.080554,Mobilfunk,5.55,0.68,150.0,23.75
2475,141776,6.824166,51.080554,Mobilfunk,5.55,0.68,300.0,23.75
2475,141776,6.824166,51.080554,Mobilfunk,6.33,1.26,40.0,23.75
2475,141776,6.824166,51.080554,Mobilfunk,6.33,1.26,150.0,23.75
2475,141776,6.824166,51.080554,Mobilfunk,6.33,1.26,300.0,23.75
2506,120746,6.946666,51.103055,Mobilfunk,10.03,1.4,90.0,22.5
2506,120746,6.946666,51.103055,Mobilfunk,10.03,1.4,210.0,22.5
2506,120746,6.946666,51.103055,Mobilfunk,10.03,1.4,330.0,22.5
2506,120746,6.946666,51.103055,Mobilfunk,5.31,0.83,90.0,20.5
2506,120746,6.946666,51.103055,Mobilfunk,5.31,0.83,210.0,20.5
2506,120746,6.946666,51.103055,Mobilfunk,5.31,0.83,330.0,20.5
2506,120746,6.946666,51.103055,Sonstige Funkanlage,0.0,0.0,136.0,17.0
2506,120746,6.946666,51.103055,Mobilfunk,5.56,1.16,5.0,23.72
2506,120746,6.946666,51.103055,Mobilfunk,5.56,1.16,125.0,23.72
2506,120746,6.946666,51.103055,Mobilfunk,5.56,1.16,245.0,24.02
2506,120746,6.946666,51.103055,Mobilfunk,4.51,0.85,5.0,23.72
2506,120746,6.946666,51.103055,Mobilfunk,4.51,0.85,125.0,23.72
2506,120746,6.946666,51.103055,Mobilfunk,4.51,0.85,245.0,24.02
2506,120746,6.946666,51.103055,Mobilfunk,5.3,1.23,5.0,23.72
2506,120746,6.946666,51.103055,Mobilfunk,5.3,1.23,125.0,23.72
2506,120746,6.946666,51.103055,Mobilfunk,5.3,1.23,245.0,24.02
2602,490459,6.815277,50.820554,Mobilfunk,10.85,2.63,70.0,29.3
2602,490459,6.815277,50.820554,Mobilfunk,8.62,2.16,160.0,21.6
2602,490459,6.815277,50.820554,Mobilfunk,8.62,2.16,250.0,21.6
2602,490459,6.815277,50.820554,Mobilfunk,8.62,2.16,340.0,21.6
2602,490459,6.815277,50.820554,Mobilfunk,3.98,1.05,60.0,21.65
2602,490459,6.815277,50.820554,Mobilfunk,3.98,1.05,180.0,21.65
2602,490459,6.815277,50.820554,Mobilfunk,3.98,1.05,300.0,21.65
2602,490459,6.815277,50.820554,Mobilfunk,3.02,0.91,60.0,27.1
2602,490459,6.815277,50.820554,Mobilfunk,3.02,0.9,180.0,27.1
2602,490459,6.815277,50.820554,Mobilfunk,3.89,0.85,300.0,21.65
2602,490459,6.815277,50.820554,Mobilfunk,2.53,0.39,60.0,27.5
2602,490459,6.815277,50.820554,Mobilfunk,2.64,0.41,180.0,27.5
2602,490459,6.815277,50.820554,Mobilfunk,2.64,0.41,300.0,27.5
2602,490459,6.815277,50.820554,Mobilfunk,3.02,0.91,60.0,27.1
3135,490668,6.968054,50.875277,Mobilfunk,8.55,1.19,90.0,28.34
3135,490668,6.968054,50.875277,Mobilfunk,8.55,1.19,210.0,28.34
3135,490668,6.968054,50.875277,Mobilfunk,9.87,1.38,330.0,28.34
3135,490668,6.968054,50.875277,Mobilfunk,8.32,1.8,90.0,23.85
3135,490668,6.968054,50.875277,Mobilfunk,8.32,1.8,210.0,23.85
3135,490668,6.968054,50.875277,Mobilfunk,8.32,1.8,330.0,23.85
3135,490668,6.968054,50.875277,Mobilfunk,8.25,1.78,90.0,23.85
3135,490668,6.968054,50.875277,Mobilfunk,8.25,1.78,210.0,23.85
3135,490668,6.968054,50.875277,Mobilfunk,8.25,1.78,330.0,23.85
3135,490668,6.968054,50.875277,Mobilfunk,8.54,1.85,0.0,25.5
3135,490668,6.968054,50.875277,Mobilfunk,8.54,1.85,110.0,25.5
3135,490668,6.968054,50.875277,Mobilfunk,8.54,1.85,240.0,25.5
3135,490668,6.968054,50.875277,Mobilfunk,5.22,1.18,0.0,25.3
3135,490668,6.968054,50.875277,Mobilfunk,5.22,1.18,110.0,25.3
3135,490668,6.968054,50.875277,Mobilfunk,5.22,1.18,240.0,25.3
3135,490668,6.968054,50.875277,Mobilfunk,5.62,1.21,0.0,25.5
3135,490668,6.968054,50.875277,Mobilfunk,5.62,1.21,110.0,25.5
3135,490668,6.968054,50.875277,Mobilfunk,5.62,1.21,240.0,25.5
3135,490668,6.968054,50.875277,Mobilfunk,5.89,1.43,0.0,25.3
3135,490668,6.968054,50.875277,Mobilfunk,5.89,1.43,0.0,25.3
3135,490668,6.968054,50.875277,Mobilfunk,5.89,1.43,110.0,25.3
3135,490668,6.968054,50.875277,Mobilfunk,5.89,1.43,110.0,25.3
3135,490668,6.968054,50.875277,Mobilfunk,5.89,1.43,240.0,25.3
3135,490668,6.968054,50.875277,Mobilfunk,5.89,1.43,240.0,25.3
3161,490097,7.195555,50.961666,Mobilfunk,5.07,1.02,30.0,29.9
3161,490097,7.195555,50.961666,Mobilfunk,5.31,1.07,150.0,29.9
3161,490097,7.195555,50.961666,Mobilfunk,4.73,0.95,30.0,29.9
3161,490097,7.195555,50.961666,Mobilfunk,4.73,0.95,150.0,29.9
3161,490097,7.195555,50.961666,Mobilfunk,4.73,0.95,270.0,29.9
3165,520768,7.121666,50.828054,Mobilfunk,4.42,1.37,30.0,21.08
3165,520768,7.121666,50.828054,Mobilfunk,4.42,1.37,150.0,21.08
3165,520768,7.121666,50.828054,Mobilfunk,4.42,1.37,270.0,21.08
3165,520768,7.121666,50.828054,Mobilfunk,4.73,1.46,30.0,22.85
3165,520768,7.121666,50.828054,Mobilfunk,4.73,1.46,150.0,22.85
3165,520768,7.121666,50.828054,Mobilfunk,4.73,1.46,270.0,22.85
3165,520768,7.121666,50.828054,Mobilfunk,6.33,1.29,100.0,25.23
3165,520768,7.121666,50.828054,Mobilfunk,6.33,1.29,230.0,25.23
3165,520768,7.121666,50.828054,Mobilfunk,6.33,1.29,340.0,25.23
3165,520768,7.121666,50.828054,Mobilfunk,4.21,0.86,100.0,25.23
3165,520768,7.121666,50.828054,Mobilfunk,4.21,0.86,230.0,25.23
3165,520768,7.121666,50.828054,Mobilfunk,4.21,0.86,340.0,25.23
3165,520768,7.121666,50.828054,Mobilfunk,3.69,0.75,100.0,25.23
3165,520768,7.121666,50.828054,Mobilfunk,3.69,0.75,230.0,25.23
3165,520768,7.121666,50.828054,Mobilfunk,3.69,0.75,340.0,25.23
3193,490659,6.955555,50.939444,Mobilfunk,6.07,1.18,60.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,4.4,0.84,60.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,5.92,1.15,180.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,4.32,0.82,180.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,6.37,1.24,300.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,4.62,0.88,300.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,6.29,1.65,60.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,4.73,0.86,60.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,5.4,1.4,60.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,6.29,1.65,180.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,4.51,0.82,180.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,5.4,1.4,180.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,6.29,1.65,300.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,4.38,0.8,300.0,27.8
3193,490659,6.955555,50.939444,Mobilfunk,5.4,1.4,300.0,27.8
3223,490115,6.953888,50.934166,Sonstige Funkanlage,3.36,0.98,0.0,75.1
3223,490115,6.953888,50.934166,Sonstige Funkanlage,3.44,1.0,120.0,75.1
3223,490115,6.953888,50.934166,Sonstige Funkanlage,3.4,0.99,240.0,75.1
3223,490115,6.953888,50.934166,Sonstige Funkanlage,4.82,2.01,0.0,88.4
3223,490115,6.953888,50.934166,Sonstige Funkanlage,5.95,2.11,0.0,96.6
3223,490115,6.953888,50.934166,Sonstige Funkanlage,2.76,2.16,75.0,99.6
3223,490115,6.953888,50.934166,Sonstige Funkanlage,2.46,1.92,270.0,91.6
3223,490115,6.953888,50.934166,Sonstige Funkanlage,2.52,2.52,0.0,89.25
3223,490115,6.953888,50.934166,Sonstige Funkanlage,0.24,0.24,0.0,87.89
3223,490115,6.953888,50.934166,Sonstige Funkanlage,0.59,0.59,0.0,86.05
3223,490115,6.953888,50.934166,Sonstige Funkanlage,0.95,0.24,0.0,85.05
3223,490115,6.953888,50.934166,Sonstige Funkanlage,0.25,0.25,0.0,85.05
3223,490115,6.953888,50.934166,Sonstige Funkanlage,1.1,1.1,135.0,73.88
3223,490115,6.953888,50.934166,Sonstige Funkanlage,1.39,0.49,0.0,96.6
3223,490115,6.953888,50.934166,Sonstige Funkanlage,1.81,0.81,15.0,93.0
3223,490115,6.953888,50.934166,Mobilfunk,5.67,0.96,60.0,35.94
3223,490115,6.953888,50.934166,Mobilfunk,4.54,1.61,60.0,36.44
3223,490115,6.953888,50.934166,Mobilfunk,5.26,1.03,60.0,38.4
3223,490115,6.953888,50.934166,Mobilfunk,5.17,1.33,60.0,38.4
3223,490115,6.953888,50.934166,Mobilfunk,6.18,1.74,60.0,38.4
3223,490115,6.953888,50.934166,Mobilfunk,5.8,1.83,180.0,35.13
3223,490115,6.953888,50.934166,Mobilfunk,4.52,1.18,180.0,35.13
3223,490115,6.953888,50.934166,Mobilfunk,5.57,0.84,180.0,35.13
3223,490115,6.953888,50.934166,Mobilfunk,5.48,1.38,180.0,35.13
3223,490115,6.953888,50.934166,Mobilfunk,6.42,1.51,180.0,35.13
3223,490115,6.953888,50.934166,Mobilfunk,5.67,0.96,300.0,35.94
3223,490115,6.953888,50.934166,Mobilfunk,4.31,1.53,300.0,36.44
3223,490115,6.953888,50.934166,Mobilfunk,5.26,0.86,300.0,38.4
3223,490115,6.953888,50.934166,Mobilfunk,5.17,1.31,300.0,38.4
3223,490115,6.953888,50.934166,Mobilfunk,6.18,1.55,300.0,38.4
3545,490112,6.989444,51.074999,Mobilfunk,10.24,2.69,0.0,83.0
3545,490112,6.989444,51.074999,Mobilfunk,10.24,2.69,60.0,83.0
3545,490112,6.989444,51.074999,Mobilfunk,10.24,2.69,120.0,83.0
3545,490112,6.989444,51.074999,Mobilfunk,10.24,2.69,180.0,83.0
3545,490112,6.989444,51.074999,Mobilfunk,10.24,2.69,240.0,83.0
3545,490112,6.989444,51.074999,Mobilfunk,10.24,2.69,300.0,83.0
3545,490112,6.989444,51.074999,Sonstige Funkanlage,2.09,1.76,0.0,90.0
3545,490112,6.989444,51.074999,Sonstige Funkanlage,2.67,2.25,0.0,90.0
3545,490112,6.989444,51.074999,Mobilfunk,3.83,0.89,210.0,39.0
3545,490112,6.989444,51.074999,Mobilfunk,3.83,0.89,280.0,39.0
3545,490112,6.989444,51.074999,Sonstige Funkanlage,4.98,4.19,55.0,88.0
3545,490112,6.989444,51.074999,Mobilfunk,3.51,0.44,0.0,47.3
3545,490112,6.989444,51.074999,Mobilfunk,3.51,0.44,120.0,47.3
3545,490112,6.989444,51.074999,Mobilfunk,3.51,0.44,240.0,47.3
3545,490112,6.989444,51.074999,Mobilfunk,5.09,0.77,60.0,31.0
3545,490112,6.989444,51.074999,Mobilfunk,5.09,0.77,180.0,31.0
3545,490112,6.989444,51.074999,Mobilfunk,5.09,0.77,300.0,31.0
3545,490112,6.989444,51.074999,Mobilfunk,6.98,1.17,70.0,47.0
3545,490112,6.989444,51.074999,Mobilfunk,6.98,1.17,190.0,47.0
3545,490112,6.989444,51.074999,Mobilfunk,6.98,1.17,320.0,47.0
3545,490112,6.989444,51.074999,Mobilfunk,6.86,1.85,60.0,31.0
3545,490112,6.989444,51.074999,Mobilfunk,6.86,1.85,180.0,31.0
3545,490112,6.989444,51.074999,Mobilfunk,6.86,1.85,300.0,31.0
3545,490112,6.989444,51.074999,Mobilfunk,5.3,1.43,90.0,33.5
3545,490112,6.989444,51.074999,Mobilfunk,5.3,1.68,200.0,33.5
3545,490112,6.989444,51.074999,Mobilfunk,5.3,1.43,340.0,33.5
3545,490112,6.989444,51.074999,Mobilfunk,2.81,0.59,0.0,47.2
3545,490112,6.989444,51.074999,Mobilfunk,2.75,0.58,100.0,47.2
3545,490112,6.989444,51.074999,Mobilfunk,2.78,0.71,180.0,47.2
3545,490112,6.989444,51.074999,Mobilfunk,5.52,1.13,90.0,33.5
3545,490112,6.989444,51.074999,Mobilfunk,5.52,1.15,200.0,33.5
3545,490112,6.989444,51.074999,Mobilfunk,5.52,1.13,340.0,33.5
3545,490112,6.989444,51.074999,Mobilfunk,5.64,1.42,60.0,31.0
3545,490112,6.989444,51.074999,Mobilfunk,5.64,1.42,180.0,31.0
3545,490112,6.989444,51.074999,Mobilfunk,5.64,1.42,300.0,31.0
3607,49011016,6.836666,50.916943,Mobilfunk,5.3,1.15,35.0,33.76
3607,49011016,6.836666,50.916943,Mobilfunk,5.3,1.15,155.0,33.76
3607,49011016,6.836666,50.916943,Mobilfunk,5.3,1.15,275.0,33.76
3607,49011016,6.836666,50.916943,Mobilfunk,5.37,1.04,35.0,33.76
3607,49011016,6.836666,50.916943,Mobilfunk,5.37,1.04,155.0,33.76
3607,49011016,6.836666,50.916943,Mobilfunk,5.37,1.04,275.0,33.76
3607,49011016,6.836666,50.916943,Mobilfunk,4.51,0.55,35.0,33.76
3607,49011016,6.836666,50.916943,Mobilfunk,4.51,0.55,155.0,33.76
3607,49011016,6.836666,50.916943,Mobilfunk,4.51,0.55,275.0,33.76
3624,490321,6.955555,51.063055,Mobilfunk,5.3,1.33,120.0,30.65
3624,490321,6.955555,51.063055,Mobilfunk,5.3,1.33,240.0,30.65
3624,490321,6.955555,51.063055,Mobilfunk,5.3,1.33,340.0,30.65
3624,490321,6.955555,51.063055,Mobilfunk,5.5,1.11,120.0,33.15
3624,490321,6.955555,51.063055,Mobilfunk,5.5,1.11,240.0,33.15
3624,490321,6.955555,51.063055,Mobilfunk,5.5,1.11,340.0,33.15
3624,490321,6.955555,51.063055,Mobilfunk,5.52,1.19,120.0,30.65
3624,490321,6.955555,51.063055,Mobilfunk,5.52,1.19,240.0,30.65
3624,490321,6.955555,51.063055,Mobilfunk,5.52,1.19,340.0,30.65
3624,490321,6.955555,51.063055,Mobilfunk,5.89,1.33,120.0,30.65
3624,490321,6.955555,51.063055,Mobilfunk,5.89,1.33,240.0,30.65
3624,490321,6.955555,51.063055,Mobilfunk,5.89,1.33,340.0,30.65
3779,490982,7.137777,50.966943,Mobilfunk,5.62,1.21,30.0,25.2
3779,490982,7.137777,50.966943,Mobilfunk,5.62,1.21,120.0,25.2
3779,490982,7.137777,50.966943,Mobilfunk,5.62,1.21,210.0,25.2
3779,490982,7.137777,50.966943,Mobilfunk,8.54,1.85,30.0,25.2
3779,490982,7.137777,50.966943,Mobilfunk,8.54,1.85,120.0,25.2
3779,490982,7.137777,50.966943,Mobilfunk,8.54,1.85,210.0,25.2
3779,490982,7.137777,50.966943,Mobilfunk,7.22,1.64,90.0,23.5
3779,490982,7.137777,50.966943,Mobilfunk,7.22,1.64,180.0,23.5
3779,490982,7.137777,50.966943,Mobilfunk,7.22,1.64,315.0,23.5
3779,490982,7.137777,50.966943,Mobilfunk,5.22,1.18,90.0,23.5
3779,490982,7.137777,50.966943,Mobilfunk,5.22,1.18,180.0,23.5
3779,490982,7.137777,50.966943,Mobilfunk,5.22,1.18,315.0,23.5
3779,490982,7.137777,50.966943,Mobilfunk,4.95,1.16,30.0,22.3
3779,490982,7.137777,50.966943,Mobilfunk,4.95,1.16,120.0,22.3
3779,490982,7.137777,50.966943,Mobilfunk,4.95,1.16,210.0,22.3
4183,490405,6.780554,50.966666,Mobilfunk,6.05,1.21,10.0,33.45
4183,490405,6.780554,50.966666,Mobilfunk,7.51,1.64,10.0,33.45
4183,490405,6.780554,50.966666,Mobilfunk,5.39,1.26,10.0,33.45
4183,490405,6.780554,50.966666,Mobilfunk,5.62,1.02,0.0,24.15
4183,490405,6.780554,50.966666,Mobilfunk,5.62,1.02,140.0,24.15
4183,490405,6.780554,50.966666,Mobilfunk,5.62,1.02,240.0,24.15
4183,490405,6.780554,50.966666,Mobilfunk,3.41,0.62,0.0,25.4
4183,490405,6.780554,50.966666,Mobilfunk,3.55,0.65,120.0,25.4
4183,490405,6.780554,50.966666,Mobilfunk,3.54,0.64,240.0,25.4
4183,490405,6.780554,50.966666,Mobilfunk,2.73,0.5,0.0,25.0
4183,490405,6.780554,50.966666,Mobilfunk,2.73,0.5,140.0,25.0
4183,490405,6.780554,50.966666,Mobilfunk,2.79,0.51,240.0,25.0
4183,490405,6.780554,50.966666,Mobilfunk,7.51,1.64,120.0,33.45
4183,490405,6.780554,50.966666,Mobilfunk,7.51,1.64,210.0,33.45
4183,490405,6.780554,50.966666,Mobilfunk,6.05,1.21,120.0,33.45
4183,490405,6.780554,50.966666,Mobilfunk,6.05,1.21,210.0,33.45
4183,490405,6.780554,50.966666,Mobilfunk,5.39,1.26,120.0,33.45
4183,490405,6.780554,50.966666,Mobilfunk,5.39,1.26,210.0,33.45
4324,490015,6.961388,50.916666,Mobilfunk,6.66,1.49,300.0,26.95
4324,490015,6.961388,50.916666,Mobilfunk,4.25,0.95,300.0,26.95
4324,490015,6.961388,50.916666,Mobilfunk,5.69,1.1,30.0,29.85
4324,490015,6.961388,50.916666,Mobilfunk,5.69,1.1,140.0,29.85
4324,490015,6.961388,50.916666,Mobilfunk,5.69,1.1,270.0,29.85
4324,490015,6.961388,50.916666,Mobilfunk,4.16,0.76,30.0,29.85
4324,490015,6.961388,50.916666,Mobilfunk,4.16,0.76,150.0,29.85
4324,490015,6.961388,50.916666,Mobilfunk,4.16,0.76,270.0,29.85
4324,490015,6.961388,50.916666,Mobilfunk,4.34,0.67,120.0,26.6
4324,490015,6.961388,50.916666,Mobilfunk,4.05,0.63,240.0,26.6
4324,490015,6.961388,50.916666,Mobilfunk,6.66,1.49,180.0,26.95
4324,490015,6.961388,50.916666,Mobilfunk,4.06,0.91,180.0,26.95
4324,490015,6.961388,50.916666,Mobilfunk,10.22,1.27,230.0,25.0
4324,490015,6.961388,50.916666,Mobilfunk,8.17,0.92,330.0,25.0
4324,490015,6.961388,50.916666,Mobilfunk,8.29,0.93,330.0,25.0
4324,490015,6.961388,50.916666,Mobilfunk,6.11,0.69,90.0,25.0
4324,490015,6.961388,50.916666,Mobilfunk,6.11,0.69,90.0,25.0
4324,490015,6.961388,50.916666,Mobilfunk,4.6,0.71,0.0,26.6
4324,490015,6.961388,50.916666,Mobilfunk,6.66,1.49,60.0,26.95
4324,490015,6.961388,50.916666,Mobilfunk,4.26,0.95,60.0,26.95
4763,490138,6.778332,50.927777,Mobilfunk,5.16,0.65,90.0,41.33
4763,490138,6.778332,50.927777,Mobilfunk,6.14,0.85,260.0,41.61
4763,490138,6.778332,50.927777,Mobilfunk,5.16,0.65,340.0,41.33
4763,490138,6.778332,50.927777,Mobilfunk,8.72,1.88,90.0,46.15
4763,490138,6.778332,50.927777,Mobilfunk,8.72,1.88,260.0,46.41
4763,490138,6.778332,50.927777,Mobilfunk,8.72,1.88,340.0,46.15
4763,490138,6.778332,50.927777,Mobilfunk,8.64,1.87,90.0,46.15
4763,490138,6.778332,50.927777,Mobilfunk,8.64,1.87,260.0,46.41
4763,490138,6.778332,50.927777,Mobilfunk,8.64,1.87,340.0,46.15
4763,490138,6.778332,50.927777,Mobilfunk,7.18,1.55,65.0,35.8
4763,490138,6.778332,50.927777,Mobilfunk,7.18,1.55,270.0,38.3
4763,490138,6.778332,50.927777,Mobilfunk,2.09,0.25,265.0,50.6
4763,490138,6.778332,50.927777,Mobilfunk,1.57,0.23,10.0,37.0
4763,490138,6.778332,50.927777,Mobilfunk,7.53,1.5,120.0,32.16
4763,490138,6.778332,50.927777,Mobilfunk,6.71,1.34,270.0,32.24
4763,490138,6.778332,50.927777,Mobilfunk,14.58,2.06,90.0,32.24
4763,490138,6.778332,50.927777,Mobilfunk,5.43,1.53,270.0,48.2
4763,490138,6.778332,50.927777,Mobilfunk,4.96,1.57,80.0,38.85
4763,490138,6.778332,50.927777,Mobilfunk,4.77,1.51,270.0,48.35
4763,490138,6.778332,50.927777,Mobilfunk,5.0,1.58,340.0,48.35
4763,490138,6.778332,50.927777,Mobilfunk,5.51,2.52,80.0,38.85
4763,490138,6.778332,50.927777,Mobilfunk,5.4,2.47,270.0,48.35
4763,490138,6.778332,50.927777,Mobilfunk,5.46,2.49,340.0,48.35
4763,490138,6.778332,50.927777,Mobilfunk,4.79,1.53,80.0,38.85
4763,490138,6.778332,50.927777,Mobilfunk,4.79,1.53,270.0,48.35
4763,490138,6.778332,50.927777,Mobilfunk,4.86,1.55,340.0,48.35
4763,490138,6.778332,50.927777,Mobilfunk,5.22,1.18,65.0,35.8
4763,490138,6.778332,50.927777,Mobilfunk,5.22,1.18,270.0,38.3
4763,490138,6.778332,50.927777,Mobilfunk,4.73,1.02,65.0,35.8
4763,490138,6.778332,50.927777,Mobilfunk,4.73,1.02,270.0,38.3
4763,490138,6.778332,50.927777,Mobilfunk,5.89,1.43,65.0,35.8
4763,490138,6.778332,50.927777,Mobilfunk,5.89,1.33,65.0,35.8
4763,490138,6.778332,50.927777,Mobilfunk,5.89,1.33,270.0,38.3
4763,490138,6.778332,50.927777,Mobilfunk,5.89,1.43,270.0,38.3
4764,490205,6.8075,50.912777,Mobilfunk,12.79,1.54,90.0,27.11
4764,490205,6.8075,50.912777,Mobilfunk,12.79,1.54,210.0,27.06
4764,490205,6.8075,50.912777,Mobilfunk,12.79,1.54,330.0,27.11
4812,490407,7.151666,50.898055,Mobilfunk,8.19,1.25,0.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,8.19,1.25,0.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,7.13,1.01,110.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,7.13,1.01,110.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,8.19,1.25,290.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,8.19,1.25,290.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,7.08,1.78,0.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,7.08,1.78,110.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,7.08,1.78,290.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,7.02,1.76,0.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,7.02,1.76,110.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,7.02,1.76,290.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,5.86,1.13,20.0,26.8
4812,490407,7.151666,50.898055,Mobilfunk,5.86,1.13,110.0,26.8
4812,490407,7.151666,50.898055,Mobilfunk,5.86,1.13,290.0,26.8
4812,490407,7.151666,50.898055,Mobilfunk,5.26,0.64,20.0,26.8
4812,490407,7.151666,50.898055,Mobilfunk,5.26,0.64,110.0,26.8
4812,490407,7.151666,50.898055,Mobilfunk,5.26,0.64,290.0,26.8
4812,490407,7.151666,50.898055,Mobilfunk,5.56,1.07,90.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,5.56,1.07,190.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,5.25,1.1,335.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,3.54,0.72,90.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,3.58,0.73,190.0,29.7
4812,490407,7.151666,50.898055,Mobilfunk,3.46,0.44,335.0,29.7
4822,490251,6.926943,50.915277,Mobilfunk,3.37,0.3,30.0,21.9
4822,490251,6.926943,50.915277,Mobilfunk,3.37,0.3,150.0,21.9
4822,490251,6.926943,50.915277,Mobilfunk,3.37,0.3,270.0,21.9
4822,490251,6.926943,50.915277,Mobilfunk,3.79,0.38,30.0,23.8
