Nr;Name;MaxSchnellmeldungen;AnzSchnellmeldungen;Wahlberechtigte;abgegeben;Wahlbeteiligung;gültigeStimmzettel;gültig;ungültigeStimmzettel;ungültig;gültig2;ungültig2;CDU;CDU_Proz;Z_CDU;Z_CDU_Proz;SPD;SPD_Proz;Z_SPD;Z_SPD_Proz;FDP;FDP_Proz;Z_FDP;Z_FDP_Proz;GRÜNE;GRÜNE_Proz;Z_GRÜNE;Z_GRÜNE_Proz;DIE LINKE;DIE LINKE_Proz;Z_DIE LINKE;Z_DIE LINKE_Proz;PIRATEN;PIRATEN_Proz;Z_PIRATEN;Z_PIRATEN_Proz;NPD;NPD_Proz;Z_NPD;Z_NPD_Proz;REP;REP_Proz;Z_REP;Z_REP_Proz;Bündnis 21/RRP;Bündnis 21/RRP_Proz;Z_Bündnis 21/RRP;Z_Bündnis 21/RRP_Proz;Volksabstimmung;Volksabstimmung_Proz;Z_Volksabstimmung;Z_Volksabstimmung_Proz;ÖDP;ÖDP_Proz;Z_ÖDP;Z_ÖDP_Proz;MLPD;MLPD_Proz;Z_MLPD;Z_MLPD_Proz;BüSo;BüSo_Proz;Z_BüSo;Z_BüSo_Proz;PSG;PSG_Proz;Z_PSG;Z_PSG_Proz;AfD;AfD_Proz;Z_AfD;Z_AfD_Proz;BIG;BIG_Proz;Z_BIG;Z_BIG_Proz;pro Deutschland;pro Deutschland_Proz;Z_pro Deutschland;Z_pro Deutschland_Proz;DIE RECHTE;DIE RECHTE_Proz;Z_DIE RECHTE;Z_DIE RECHTE_Proz;FREIE WÄHLER;FREIE WÄHLER_Proz;Z_FREIE WÄHLER;Z_FREIE WÄHLER_Proz;Partei der Nichtwähler;Partei der Nichtwähler_Proz;Z_Partei der Nichtwähler;Z_Partei der Nichtwähler_Proz;Partei der Vernunft;Partei der Vernunft_Proz;Z_Partei der Vernunft;Z_Partei der Vernunft_Proz;Die PARTEI;Die PARTEI_Proz;Z_Die PARTEI;Z_Die PARTEI_Proz;
90412;90412;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90413;90413;1;1;606;322;53,14;;321;;1;321;1;132;41,12;116;36,14;117;36,45;93;28,97;5;1,56;16;4,98;33;10,28;42;13,08;25;7,79;24;7,48;0;0,00;6;1,87;6;1,87;5;1,56;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,31;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;15;4,67;0;0,00;0;0,00;0;0,00;1;0,31;0;0,00;0;0,00;1;0,31;1;0,31;0;0,00;1;0,31;0;0,00;0;0,00;2;0,62;0;0,00;
90501;90501;1;1;831;451;54,27;;447;;4;450;1;142;31,77;135;30,00;176;39,37;114;25,33;13;2,91;27;6,00;63;14,09;74;16,44;28;6,26;38;8,44;0;0,00;21;4,67;10;2,24;2;0,44;0;0,00;2;0,44;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,22;2;0,45;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;22;4,89;0;0,00;0;0,00;0;0,00;2;0,44;0;0,00;0;0,00;6;1,34;3;0,67;0;0,00;1;0,22;0;0,00;0;0,00;7;1,57;8;1,78;
90502;90502;1;1;692;377;54,48;;373;;4;374;3;93;24,93;95;25,40;189;50,67;153;40,91;9;2,41;10;2,67;37;9,92;41;10,96;26;6,97;40;10,70;0;0,00;6;1,60;7;1,88;3;0,80;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,80;0;0,00;2;0,53;2;0,54;1;0,27;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;8;2,14;0;0,00;0;0,00;0;0,00;2;0,53;0;0,00;0;0,00;5;1,34;2;0,53;0;0,00;2;0,53;0;0,00;0;0,00;5;1,34;6;1,60;
90503;90503;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90504;90504;1;1;795;375;47,17;;369;;6;372;3;106;28,73;95;25,54;182;49,32;135;36,29;6;1,63;9;2,42;37;10,03;48;12,90;22;5,96;34;9,14;0;0,00;10;2,69;4;1,08;3;0,81;0;0,00;0;0,00;0;0,00;1;0,27;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;22;5,91;0;0,00;4;1,08;0;0,00;1;0,27;0;0,00;1;0,27;2;0,54;2;0,54;0;0,00;1;0,27;0;0,00;0;0,00;10;2,71;6;1,61;
90505;90505;1;1;706;304;43,06;;299;;5;302;2;83;27,76;73;24,17;145;48,49;103;34,11;4;1,34;13;4,30;26;8,70;50;16,56;21;7,02;29;9,60;0;0,00;9;2,98;6;2,01;4;1,32;0;0,00;1;0,33;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,33;1;0,33;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;7;2,32;0;0,00;0;0,00;0;0,00;1;0,33;0;0,00;0;0,00;9;3,01;7;2,32;0;0,00;1;0,33;0;0,00;0;0,00;4;1,34;3;0,99;
90506;90506;1;1;717;318;44,35;;314;;4;315;3;104;33,12;95;30,16;140;44,59;117;37,14;3;0,96;11;3,49;33;10,51;37;11,75;26;8,28;28;8,89;0;0,00;11;3,49;4;1,27;2;0,63;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;10;3,17;0;0,00;0;0,00;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;4;1,27;2;0,63;
90507;90507;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90508;90508;1;1;753;320;42,50;;311;;9;313;7;84;27,01;77;24,60;151;48,55;110;35,14;6;1,93;11;3,51;28;9,00;44;14,06;30;9,65;30;9,58;0;0,00;12;3,83;2;0,64;1;0,32;0;0,00;1;0,32;0;0,00;1;0,32;0;0,00;2;0,64;0;0,00;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;19;6,07;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,96;2;0,64;0;0,00;0;0,00;0;0,00;0;0,00;6;1,93;3;0,96;
90509;90509;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90510;90510;1;1;660;364;55,15;;359;;5;359;5;153;42,62;133;37,05;145;40,39;113;31,48;2;0,56;8;2,23;24;6,69;43;11,98;23;6,41;29;8,08;0;0,00;6;1,67;5;1,39;2;0,56;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,28;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;18;5,01;0;0,00;0;0,00;0;0,00;1;0,28;0;0,00;0;0,00;6;1,67;2;0,56;0;0,00;0;0,00;0;0,00;0;0,00;1;0,28;3;0,84;
90511;90511;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90512;90512;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90513;90513;1;1;658;350;53,19;;346;;4;348;2;132;38,15;118;33,91;127;36,71;81;23,28;7;2,02;14;4,02;54;15,61;75;21,55;17;4,91;25;7,18;0;0,00;7;2,01;2;0,58;1;0,29;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,29;0;0,00;1;0,29;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;21;6,03;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;5;1,45;1;0,29;0;0,00;1;0,29;0;0,00;0;0,00;2;0,58;2;0,57;
90514;90514;1;1;652;326;50,00;;326;;0;326;0;153;46,93;137;42,02;119;36,50;93;28,53;9;2,76;16;4,91;28;8,59;43;13,19;10;3,07;17;5,21;0;0,00;3;0,92;4;1,23;3;0,92;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,61;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;10;3,07;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,92;2;0,61;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;
90515;90515;1;1;648;345;53,24;;342;;3;344;1;160;46,78;123;35,76;99;28,95;69;20,06;13;3,80;45;13,08;43;12,57;56;16,28;20;5,85;22;6,40;0;0,00;8;2,33;1;0,29;1;0,29;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,29;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;16;4,65;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,88;2;0,58;0;0,00;0;0,00;0;0,00;0;0,00;3;0,88;1;0,29;
90516;90516;1;1;547;277;50,64;;274;;3;276;1;114;41,61;100;36,23;110;40,15;84;30,43;12;4,38;26;9,42;24;8,76;32;11,59;9;3,28;14;5,07;0;0,00;4;1,45;4;1,46;1;0,36;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;11;3,99;0;0,00;0;0,00;0;0,00;2;0,72;0;0,00;0;0,00;1;0,36;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,72;
90517;90517;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90518;90518;1;1;632;331;52,37;;328;;3;328;3;138;42,07;137;41,77;131;39,94;82;25,00;2;0,61;11;3,35;40;12,20;54;16,46;11;3,35;26;7,93;0;0,00;9;2,74;3;0,91;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;7;2,13;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,30;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,61;1;0,30;
90519;90519;1;1;698;371;53,15;;367;;4;369;2;113;30,79;109;29,54;172;46,87;131;35,50;6;1,63;11;2,98;36;9,81;46;12,47;28;7,63;34;9,21;0;0,00;7;1,90;5;1,36;2;0,54;0;0,00;1;0,27;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,27;2;0,54;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;18;4,88;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;1,09;3;0,81;0;0,00;1;0,27;0;0,00;0;0,00;2;0,54;4;1,08;
90520;90520;1;1;598;316;52,84;;309;;7;312;4;101;32,69;91;29,17;143;46,28;98;31,41;3;0,97;9;2,88;29;9,39;53;16,99;19;6,15;26;8,33;0;0,00;13;4,17;2;0,65;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,32;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;14;4,49;0;0,00;1;0,32;0;0,00;0;0,00;0;0,00;0;0,00;6;1,94;2;0,64;0;0,00;1;0,32;0;0,00;0;0,00;6;1,94;1;0,32;
90521;90521;1;1;703;394;56,05;;392;;2;392;2;175;44,64;143;36,48;140;35,71;103;26,28;4;1,02;29;7,40;48;12,24;53;13,52;17;4,34;30;7,65;0;0,00;5;1,28;0;0,00;1;0,26;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,26;1;0,26;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;22;5,61;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,51;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;5;1,28;5;1,28;
90522;90522;1;1;577;321;55,63;;318;;3;320;1;132;41,51;120;37,50;125;39,31;94;29,38;11;3,46;18;5,63;33;10,38;41;12,81;8;2,52;19;5,94;0;0,00;10;3,13;3;0,94;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;14;4,38;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;1,26;0;0,00;0;0,00;2;0,63;0;0,00;0;0,00;2;0,63;2;0,63;
90523;90523;1;1;667;328;49,18;;325;;3;325;3;94;28,92;79;24,31;165;50,77;136;41,85;3;0,92;13;4,00;34;10,46;41;12,62;21;6,46;24;7,38;0;0,00;6;1,85;1;0,31;3;0,92;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,31;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;16;4,92;0;0,00;1;0,31;0;0,00;2;0,62;0;0,00;0;0,00;2;0,62;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;5;1,54;3;0,92;
90601;90601;1;1;736;422;57,34;;416;;6;419;3;117;28,13;102;24,34;193;46,39;133;31,74;11;2,64;19;4,53;51;12,26;82;19,57;27;6,49;37;8,83;0;0,00;7;1,67;10;2,40;6;1,43;0;0,00;3;0,72;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;26;6,21;0;0,00;0;0,00;0;0,00;1;0,24;0;0,00;0;0,00;3;0,72;2;0,48;0;0,00;0;0,00;0;0,00;0;0,00;4;0,96;1;0,24;
90602;90602;1;1;702;385;54,84;;384;;1;383;2;113;29,43;95;24,80;213;55,47;171;44,65;3;0,78;9;2,35;34;8,85;40;10,44;15;3,91;34;8,88;0;0,00;11;2,87;4;1,04;3;0,78;0;0,00;0;0,00;0;0,00;1;0,26;0;0,00;1;0,26;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,26;0;0,00;0;0,00;0;0,00;16;4,18;0;0,00;1;0,26;0;0,00;0;0,00;0;0,00;0;0,00;1;0,26;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,26;0;0,00;
90603;90603;1;1;1066;514;48,22;;510;;4;508;6;130;25,49;97;19,09;272;53,33;229;45,08;9;1,76;20;3,94;46;9,02;61;12,01;32;6,27;40;7,87;0;0,00;15;2,95;16;3,14;9;1,77;0;0,00;2;0,39;0;0,00;2;0,39;0;0,00;0;0,00;0;0,00;1;0,20;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;23;4,53;0;0,00;1;0,20;0;0,00;4;0,79;0;0,00;0;0,00;2;0,39;2;0,39;0;0,00;0;0,00;0;0,00;0;0,00;3;0,59;2;0,39;
90604;90604;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90605;90605;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90606;90606;1;1;728;392;53,85;;384;;8;387;5;139;36,20;125;32,30;167;43,49;143;36,95;4;1,04;13;3,36;27;7,03;32;8,27;31;8,07;36;9,30;0;0,00;11;2,84;11;2,86;4;1,03;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,26;0;0,00;0;0,00;2;0,52;2;0,52;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;16;4,13;0;0,00;2;0,52;0;0,00;1;0,26;0;0,00;0;0,00;1;0,26;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,52;1;0,26;
90607;90607;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90608;90608;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90609;90609;1;1;734;367;50,00;;359;;8;361;6;135;37,60;122;33,80;173;48,19;141;39,06;0;0,00;8;2,22;24;6,69;38;10,53;17;4,74;20;5,54;0;0,00;3;0,83;2;0,56;2;0,55;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,28;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;21;5,82;0;0,00;0;0,00;0;0,00;1;0,28;0;0,00;0;0,00;5;1,39;1;0,28;0;0,00;0;0,00;0;0,00;0;0,00;3;0,84;3;0,83;
90610;90610;1;1;762;364;47,77;;362;;2;362;2;137;37,85;135;37,29;158;43,65;117;32,32;7;1,93;13;3,59;30;8,29;39;10,77;22;6,08;31;8,56;0;0,00;9;2,49;7;1,93;2;0,55;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;12;3,31;0;0,00;0;0,00;0;0,00;1;0,28;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,28;3;0,83;
90611;90611;1;1;851;406;47,71;;400;;6;403;3;132;33,00;122;30,27;200;50,00;159;39,45;7;1,75;18;4,47;19;4,75;27;6,70;24;6,00;31;7,69;0;0,00;15;3,72;9;2,25;7;1,74;0;0,00;3;0,74;0;0,00;0;0,00;0;0,00;2;0,50;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;9;2,23;0;0,00;2;0,50;0;0,00;1;0,25;0;0,00;0;0,00;3;0,75;1;0,25;0;0,00;0;0,00;0;0,00;0;0,00;6;1,50;6;1,49;
90612;90612;1;1;623;339;54,41;;333;;6;337;2;137;41,14;128;37,98;141;42,34;108;32,05;5;1,50;13;3,86;27;8,11;41;12,17;20;6,01;24;7,12;0;0,00;5;1,48;3;0,90;5;1,48;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;13;3,86;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;
90613;90613;1;1;573;299;52,18;;297;;2;298;1;96;32,32;95;31,88;151;50,84;103;34,56;1;0,34;11;3,69;31;10,44;37;12,42;17;5,72;34;11,41;0;0,00;4;1,34;1;0,34;1;0,34;0;0,00;1;0,34;0;0,00;0;0,00;0;0,00;1;0,34;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;8;2,68;0;0,00;1;0,34;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,34;0;0,00;1;0,34;
90701;90701;1;1;1160;533;45,95;;525;;8;528;5;194;36,95;183;34,66;236;44,95;184;34,85;8;1,52;17;3,22;35;6,67;42;7,95;26;4,95;39;7,39;0;0,00;12;2,27;14;2,67;6;1,14;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;2;0,38;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;34;6,44;0;0,00;0;0,00;0;0,00;1;0,19;0;0,00;0;0,00;6;1,14;3;0,57;0;0,00;1;0,19;0;0,00;1;0,19;6;1,14;3;0,57;
90702;90702;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90703;90703;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90704;90704;1;1;727;418;57,50;;417;;1;417;1;140;33,57;136;32,61;181;43,41;142;34,05;15;3,60;20;4,80;33;7,91;43;10,31;28;6,71;36;8,63;0;0,00;13;3,12;12;2,88;9;2,16;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,24;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;15;3,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;4;0,96;0;0,00;0;0,00;1;0,24;0;0,00;0;0,00;4;0,96;1;0,24;
90705;90705;1;1;713;340;47,69;;334;;6;336;4;133;39,82;122;36,31;139;41,62;99;29,46;7;2,10;17;5,06;15;4,49;36;10,71;25;7,49;28;8,33;0;0,00;7;2,08;10;2,99;6;1,79;0;0,00;0;0,00;0;0,00;1;0,30;0;0,00;1;0,30;0;0,00;2;0,60;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,30;0;0,00;12;3,57;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,90;2;0,60;0;0,00;0;0,00;0;0,00;0;0,00;2;0,60;2;0,60;
90706;90706;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90707;90707;1;1;650;322;49,54;;320;;2;321;1;104;32,50;97;30,22;145;45,31;102;31,78;10;3,13;11;3,43;33;10,31;49;15,26;18;5,63;28;8,72;0;0,00;6;1,87;4;1,25;6;1,87;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,31;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;13;4,05;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,94;1;0,31;0;0,00;1;0,31;0;0,00;1;0,31;3;0,94;5;1,56;
90708;90708;1;1;691;345;49,93;;345;;0;345;0;124;35,94;114;33,04;164;47,54;111;32,17;7;2,03;15;4,35;24;6,96;49;14,20;17;4,93;24;6,96;0;0,00;5;1,45;7;2,03;3;0,87;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,29;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;19;5,51;0;0,00;0;0,00;0;0,00;2;0,58;0;0,00;0;0,00;1;0,29;1;0,29;0;0,00;0;0,00;0;0,00;1;0,29;1;0,29;0;0,00;
90709;90709;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90801;90801;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90802;90802;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90803;90803;1;1;608;282;46,38;;274;;8;280;2;111;40,51;105;37,50;117;42,70;93;33,21;5;1,82;9;3,21;15;5,47;25;8,93;13;4,74;19;6,79;0;0,00;4;1,43;8;2,92;6;2,14;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,36;0;0,00;1;0,36;2;0,73;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;13;4,64;0;0,00;0;0,00;0;0,00;1;0,36;0;0,00;0;0,00;1;0,36;1;0,36;0;0,00;0;0,00;0;0,00;0;0,00;2;0,73;2;0,71;
90804;90804;1;1;609;272;44,66;;269;;3;270;2;106;39,41;92;34,07;121;44,98;100;37,04;3;1,12;9;3,33;10;3,72;24;8,89;16;5,95;17;6,30;0;0,00;6;2,22;11;4,09;9;3,33;0;0,00;2;0,74;0;0,00;0;0,00;0;0,00;1;0,37;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;6;2,22;0;0,00;0;0,00;0;0,00;3;1,11;0;0,00;0;0,00;2;0,74;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;1;0,37;
90805;90805;1;1;1124;485;43,15;;479;;6;480;5;198;41,34;180;37,50;177;36,95;144;30,00;10;2,09;27;5,63;29;6,05;30;6,25;34;7,10;36;7,50;0;0,00;15;3,13;19;3,97;9;1,88;0;0,00;1;0,21;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;3;0,63;2;0,42;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;22;4,58;0;0,00;1;0,21;0;0,00;3;0,63;0;0,00;0;0,00;7;1,46;5;1,04;0;0,00;2;0,42;0;0,00;0;0,00;3;0,63;2;0,42;
90806;90806;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90901;90901;1;0;0;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90902;90902;1;1;924;327;35,39;;323;;4;323;4;160;49,54;89;27,55;108;33,44;145;44,89;2;0,62;9;2,79;16;4,95;15;4,64;26;8,05;24;7,43;0;0,00;13;4,02;9;2,79;3;0,93;0;0,00;1;0,31;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;18;5,57;0;0,00;1;0,31;0;0,00;3;0,93;0;0,00;0;0,00;1;0,31;1;0,31;0;0,00;0;0,00;0;0,00;1;0,31;1;0,31;0;0,00;
